TotalDrinkUnitSales;TotalDrinkSales;TotalFoodSales;TotalFoodUnitSales;TotalNonConUnitSales;TotalNonConSales;customer_id;marital_status;yearly_income;gender;total_children;num_children_at_home;education;member_card;occupation;houseowner;num_cars_owned
18;28;144;62;4;7;9.499;M;$110K - $130K;M;4;4;Partial High School;Golden;Professional;Y;3
3;8;39;20;9;24;9.500;M;$30K - $50K;M;3;3;Bachelors Degree;Bronze;Professional;Y;2
22;39;304;158;44;106;9.501;S;$70K - $90K;M;4;0;Bachelors Degree;Bronze;Professional;N;3
0;0;0;0;0;0;9.502;M;$10K - $30K;M;2;2;Partial High School;Normal;Skilled Manual;Y;1
3;7;52;23;0;0;9.503;M;$10K - $30K;F;4;4;Partial High School;Normal;Skilled Manual;Y;0
12;18;395;172;26;69;9.504;S;$30K - $50K;F;2;0;High School Degree;Bronze;Manual;Y;4
4;11;95;46;6;19;9.505;S;$10K - $30K;F;3;0;Partial High School;Normal;Manual;N;1
0;0;7;4;0;0;9.506;M;$30K - $50K;M;4;3;High School Degree;Bronze;Manual;Y;2
10;16;108;57;6;10;9.507;S;$30K - $50K;M;1;0;High School Degree;Bronze;Skilled Manual;N;3
0;0;0;0;0;0;9.508;M;$130K - $150K;M;5;0;Bachelors Degree;Bronze;Professional;Y;2
0;0;131;60;6;13;9.509;M;$130K - $150K;M;4;3;High School Degree;Normal;Professional;Y;3
63;107;875;459;128;282;9.510;S;$70K - $90K;F;5;0;Bachelors Degree;Bronze;Management;N;3
5;10;38;17;6;12;9.511;M;$70K - $90K;M;3;1;Graduate Degree;Silver;Management;Y;1
25;55;444;214;63;134;9.512;M;$10K - $30K;F;4;3;Partial High School;Normal;Manual;Y;2
13;20;148;63;17;52;9.513;M;$10K - $30K;F;4;0;Partial High School;Normal;Manual;Y;1
2;2;45;22;6;14;9.514;S;$10K - $30K;F;1;0;Partial High School;Normal;Manual;N;0
0;0;0;0;0;0;9.515;S;$90K - $110K;F;5;0;High School Degree;Bronze;Management;Y;2
0;0;31;13;3;4;9.516;S;$50K - $70K;F;4;0;Bachelors Degree;Silver;Professional;N;3
0;0;21;11;2;3;9.517;M;$70K - $90K;F;3;1;Bachelors Degree;Bronze;Professional;N;2
0;0;10;7;1;3;9.518;M;$10K - $30K;M;4;4;Partial High School;Normal;Skilled Manual;Y;1
3;11;63;28;10;15;9.519;S;$70K - $90K;F;4;0;Graduate Degree;Bronze;Professional;N;2
0;0;0;0;0;0;9.520;S;$50K - $70K;F;4;0;Bachelors Degree;Golden;Professional;N;4
4;11;34;21;6;3;9.521;S;$10K - $30K;F;3;0;Partial High School;Normal;Manual;Y;0
16;41;129;58;30;66;9.522;M;$30K - $50K;M;4;4;Partial High School;Silver;Manual;Y;4
0;0;0;0;0;0;9.523;S;$30K - $50K;F;4;0;Partial College;Bronze;Clerical;N;3
12;25;455;199;64;140;9.524;M;$50K - $70K;F;3;3;Bachelors Degree;Golden;Professional;Y;3
23;44;307;162;34;85;9.525;S;$10K - $30K;M;4;0;Partial High School;Normal;Skilled Manual;N;2
0;0;0;0;0;0;9.526;S;$70K - $90K;F;5;0;High School Degree;Bronze;Management;Y;3
9;13;142;70;34;77;9.527;S;$70K - $90K;F;1;0;Bachelors Degree;Bronze;Management;N;3
4;10;49;27;12;23;9.528;M;$30K - $50K;M;1;0;High School Degree;Bronze;Skilled Manual;N;1
0;0;11;5;7;17;9.529;S;$50K - $70K;F;1;0;Bachelors Degree;Bronze;Professional;Y;4
11;36;166;67;8;19;9.530;S;$130K - $150K;M;1;0;High School Degree;Bronze;Management;Y;2
6;10;67;26;8;22;9.531;M;$10K - $30K;F;3;1;Partial High School;Normal;Skilled Manual;Y;0
0;0;77;35;6;8;9.532;S;$30K - $50K;F;1;0;High School Degree;Bronze;Manual;N;4
13;28;91;49;4;8;9.533;M;$30K - $50K;F;5;2;High School Degree;Bronze;Manual;Y;4
32;67;345;164;44;98;9.534;S;$130K - $150K;M;2;0;Partial High School;Silver;Professional;Y;4
14;25;174;85;34;71;9.535;M;$30K - $50K;F;5;1;Bachelors Degree;Bronze;Professional;Y;2
0;0;102;43;19;40;9.536;M;$130K - $150K;F;5;2;Graduate Degree;Normal;Professional;N;3
0;0;0;0;0;0;9.537;M;$10K - $30K;M;1;1;Partial High School;Normal;Manual;Y;2
0;0;0;0;0;0;9.538;M;$150K +;M;0;0;Partial College;Bronze;Professional;Y;2
0;0;10;8;0;0;9.539;S;$130K - $150K;F;4;0;High School Degree;Bronze;Professional;Y;2
23;45;199;99;13;29;9.540;S;$30K - $50K;M;1;0;High School Degree;Golden;Manual;Y;2
0;0;0;0;0;0;9.541;M;$30K - $50K;M;2;1;High School Degree;Bronze;Manual;N;2
0;0;10;3;0;0;9.542;S;$50K - $70K;M;1;0;Bachelors Degree;Bronze;Management;N;3
13;14;107;49;4;8;9.543;S;$30K - $50K;F;1;0;Partial College;Bronze;Skilled Manual;N;2
1;2;14;5;4;11;9.544;M;$110K - $130K;F;1;1;Graduate Degree;Bronze;Professional;Y;4
0;0;36;15;3;7;9.545;S;$10K - $30K;M;4;0;Bachelors Degree;Normal;Professional;N;1
3;5;111;48;20;45;9.546;S;$30K - $50K;M;3;0;High School Degree;Bronze;Skilled Manual;Y;2
0;0;15;5;0;0;9.547;S;$30K - $50K;F;3;0;High School Degree;Bronze;Skilled Manual;N;1
6;11;106;54;3;9;9.548;M;$30K - $50K;F;0;0;Partial High School;Silver;Skilled Manual;Y;3
10;30;20;16;4;8;9.549;M;$30K - $50K;F;1;1;High School Degree;Bronze;Skilled Manual;N;4
6;15;166;61;12;26;9.550;S;$70K - $90K;M;1;0;Graduate Degree;Bronze;Professional;Y;2
5;7;30;15;0;0;9.551;M;$10K - $30K;M;2;1;Partial High School;Normal;Skilled Manual;N;0
13;24;144;82;15;36;9.552;S;$50K - $70K;M;4;0;Bachelors Degree;Silver;Management;N;2
0;0;0;0;0;0;9.553;M;$30K - $50K;F;0;0;Partial College;Bronze;Professional;Y;2
2;1;133;70;28;63;9.554;M;$70K - $90K;M;3;2;Bachelors Degree;Bronze;Professional;Y;3
5;12;130;67;2;3;9.555;M;$50K - $70K;F;1;1;Bachelors Degree;Bronze;Management;Y;3
7;18;171;66;8;17;9.556;S;$10K - $30K;F;2;0;Partial High School;Normal;Skilled Manual;Y;0
17;28;278;120;46;111;9.557;M;$30K - $50K;F;1;0;High School Degree;Bronze;Manual;Y;3
11;14;106;48;7;10;9.558;M;$90K - $110K;F;3;3;High School Degree;Golden;Professional;N;4
18;31;322;159;52;110;9.559;M;$10K - $30K;F;2;0;Partial High School;Normal;Manual;Y;2
6;10;28;15;0;0;9.560;M;$30K - $50K;M;0;0;High School Degree;Golden;Skilled Manual;N;3
4;4;75;33;0;0;9.561;S;$30K - $50K;F;2;0;High School Degree;Bronze;Skilled Manual;N;1
21;47;158;67;16;29;9.562;S;$70K - $90K;M;0;0;High School Degree;Bronze;Professional;N;1
0;0;62;32;5;8;9.563;S;$30K - $50K;F;4;0;Partial High School;Bronze;Manual;Y;1
20;33;184;80;35;61;9.564;S;$30K - $50K;M;5;0;High School Degree;Silver;Manual;Y;2
0;0;0;0;0;0;9.565;M;$130K - $150K;M;1;1;Graduate Degree;Bronze;Management;N;1
0;0;0;0;0;0;9.566;M;$90K - $110K;F;2;1;Bachelors Degree;Bronze;Management;Y;1
3;7;87;36;0;0;9.567;M;$150K +;M;3;3;Partial High School;Golden;Management;Y;3
0;0;22;14;5;15;9.568;M;$70K - $90K;F;1;0;Bachelors Degree;Golden;Professional;Y;4
6;11;78;43;10;18;9.569;S;$30K - $50K;M;5;0;High School Degree;Silver;Skilled Manual;Y;2
5;16;74;32;17;37;9.570;S;$50K - $70K;F;2;0;Bachelors Degree;Bronze;Professional;N;4
3;11;104;46;18;32;9.571;S;$30K - $50K;M;1;0;High School Degree;Bronze;Manual;N;2
0;0;0;0;0;0;9.572;M;$10K - $30K;M;0;0;Partial High School;Normal;Skilled Manual;N;0
15;33;330;167;50;102;9.573;M;$30K - $50K;M;3;3;High School Degree;Golden;Manual;Y;2
4;14;175;80;20;35;9.574;M;$10K - $30K;F;4;4;Partial High School;Normal;Manual;Y;1
0;0;0;0;0;0;9.575;S;$50K - $70K;M;2;0;Bachelors Degree;Bronze;Professional;N;1
0;0;0;0;0;0;9.576;M;$30K - $50K;F;3;3;High School Degree;Golden;Manual;Y;2
0;0;0;0;0;0;9.577;M;$10K - $30K;F;5;2;Partial High School;Normal;Skilled Manual;Y;0
19;49;197;102;28;54;9.578;M;$70K - $90K;M;2;1;Bachelors Degree;Bronze;Management;Y;4
0;0;26;12;0;0;9.579;M;$10K - $30K;M;4;3;Partial High School;Normal;Skilled Manual;Y;1
2;1;130;62;8;4;9.580;S;$10K - $30K;F;3;0;Partial High School;Normal;Manual;Y;2
13;32;91;48;15;35;9.581;S;$30K - $50K;F;4;0;Partial High School;Bronze;Skilled Manual;N;3
9;16;38;24;3;5;9.582;M;$10K - $30K;M;3;2;Partial High School;Normal;Manual;Y;1
15;38;139;66;3;5;9.583;S;$50K - $70K;F;3;0;Bachelors Degree;Bronze;Professional;Y;2
15;27;351;154;31;78;9.584;S;$30K - $50K;F;4;0;Partial College;Bronze;Skilled Manual;N;4
12;32;209;96;12;21;9.585;S;$10K - $30K;F;3;0;Partial High School;Normal;Manual;Y;1
15;34;216;97;36;65;9.586;S;$10K - $30K;F;3;0;Partial High School;Normal;Manual;N;2
0;0;8;5;0;0;9.587;S;$30K - $50K;F;3;0;Partial College;Bronze;Clerical;Y;2
2;7;87;46;10;17;9.588;M;$70K - $90K;M;2;2;Bachelors Degree;Bronze;Management;Y;3
0;0;0;0;0;0;9.589;M;$30K - $50K;M;4;4;High School Degree;Normal;Skilled Manual;Y;3
0;0;0;0;0;0;9.590;M;$70K - $90K;F;4;3;High School Degree;Golden;Professional;Y;2
5;13;114;55;20;43;9.591;S;$30K - $50K;F;0;0;Partial College;Bronze;Professional;Y;2
3;8;216;117;23;45;9.592;S;$10K - $30K;M;2;0;Partial High School;Normal;Skilled Manual;N;2
3;8;29;8;8;14;9.593;S;$30K - $50K;F;1;0;Partial College;Bronze;Manual;Y;4
0;0;70;40;5;12;9.594;S;$10K - $30K;M;0;0;Partial High School;Normal;Manual;Y;0
12;30;190;100;31;72;9.595;M;$30K - $50K;M;4;4;High School Degree;Golden;Manual;Y;3
7;12;218;102;24;46;9.596;M;$30K - $50K;M;1;0;High School Degree;Bronze;Manual;Y;1
0;0;0;0;0;0;9.597;S;$50K - $70K;F;4;0;Bachelors Degree;Bronze;Professional;N;1
4;2;88;48;10;21;9.598;S;$90K - $110K;M;3;0;Bachelors Degree;Bronze;Professional;Y;2
6;12;100;40;9;15;9.599;S;$50K - $70K;F;4;0;Graduate Degree;Bronze;Professional;N;2
0;0;0;0;0;0;9.600;S;$50K - $70K;M;4;0;Bachelors Degree;Bronze;Professional;N;2
7;22;143;74;21;50;9.601;S;$130K - $150K;M;0;0;Partial College;Bronze;Professional;Y;2
6;18;167;73;36;73;9.602;M;$30K - $50K;M;0;0;High School Degree;Bronze;Manual;Y;3
8;11;138;71;33;66;9.603;S;$130K - $150K;M;4;0;Graduate Degree;Normal;Professional;Y;3
3;2;139;59;24;63;9.604;M;$30K - $50K;M;1;1;Partial College;Bronze;Management;N;4
4;11;57;27;13;27;9.605;M;$10K - $30K;M;2;1;Partial High School;Normal;Manual;N;0
7;16;168;71;25;49;9.606;S;$70K - $90K;F;0;0;Partial High School;Bronze;Professional;N;3
3;2;30;15;7;19;9.607;M;$50K - $70K;M;1;1;Bachelors Degree;Bronze;Professional;N;3
4;2;18;9;9;23;9.608;S;$30K - $50K;F;5;0;High School Degree;Bronze;Manual;N;3
3;6;52;21;3;7;9.609;M;$10K - $30K;M;4;3;Partial High School;Normal;Manual;Y;1
36;90;790;380;145;351;9.610;S;$30K - $50K;M;2;0;Partial High School;Bronze;Manual;N;2
4;9;172;72;7;16;9.611;S;$30K - $50K;F;5;0;High School Degree;Bronze;Manual;Y;4
3;2;81;39;18;46;9.612;M;$130K - $150K;F;1;0;High School Degree;Bronze;Professional;Y;2
0;0;5;6;2;4;9.613;M;$10K - $30K;M;3;3;Partial High School;Normal;Skilled Manual;Y;2
0;0;0;0;0;0;9.614;S;$30K - $50K;M;1;0;Partial High School;Golden;Manual;N;3
0;0;88;48;16;29;9.615;M;$30K - $50K;F;4;4;High School Degree;Golden;Skilled Manual;N;3
0;0;15;7;7;8;9.616;M;$50K - $70K;M;2;0;Bachelors Degree;Silver;Professional;Y;3
0;0;8;4;2;4;9.617;S;$30K - $50K;M;2;0;High School Degree;Bronze;Skilled Manual;N;2
0;0;14;4;3;7;9.618;S;$30K - $50K;F;1;0;High School Degree;Silver;Manual;N;4
10;13;118;48;32;65;9.619;M;$30K - $50K;M;3;3;High School Degree;Golden;Skilled Manual;Y;3
11;24;328;138;18;31;9.620;S;$90K - $110K;M;4;0;Partial High School;Bronze;Management;N;4
7;6;77;36;9;12;9.621;M;$50K - $70K;M;5;4;Bachelors Degree;Golden;Management;Y;3
13;21;208;87;18;56;9.622;S;$30K - $50K;F;3;0;Partial High School;Bronze;Skilled Manual;N;3
11;25;75;45;24;47;9.623;S;$110K - $130K;F;2;0;Bachelors Degree;Golden;Management;N;3
0;0;3;2;1;3;9.624;S;$10K - $30K;M;1;0;Partial High School;Normal;Manual;N;0
38;77;551;252;76;165;9.625;M;$70K - $90K;F;2;2;Bachelors Degree;Bronze;Management;Y;3
2;7;117;64;24;56;9.626;S;$30K - $50K;F;4;0;High School Degree;Bronze;Manual;N;2
0;0;42;19;2;7;9.627;M;$90K - $110K;F;5;2;Partial High School;Bronze;Professional;Y;3
0;0;69;27;0;0;9.628;S;$50K - $70K;M;0;0;Bachelors Degree;Bronze;Professional;Y;3
3;8;24;12;6;3;9.629;M;$30K - $50K;F;1;1;High School Degree;Bronze;Skilled Manual;Y;4
8;15;92;39;11;20;9.630;M;$150K +;F;4;4;Bachelors Degree;Bronze;Professional;N;3
70;104;929;438;163;326;9.631;M;$30K - $50K;M;5;5;High School Degree;Golden;Skilled Manual;Y;4
0;0;0;0;0;0;9.632;M;$50K - $70K;F;2;2;Bachelors Degree;Bronze;Management;Y;4
5;7;79;38;14;24;9.633;M;$50K - $70K;F;1;0;High School Degree;Bronze;Manual;N;2
31;65;261;142;39;81;9.634;M;$110K - $130K;M;3;1;Bachelors Degree;Bronze;Professional;Y;2
0;0;11;6;1;1;9.635;M;$30K - $50K;M;0;0;High School Degree;Bronze;Skilled Manual;Y;3
0;0;13;5;0;0;9.636;S;$130K - $150K;M;5;0;Partial High School;Bronze;Professional;Y;3
0;0;0;0;0;0;9.637;S;$30K - $50K;M;2;0;Partial College;Bronze;Skilled Manual;N;3
5;12;253;126;33;74;9.638;M;$70K - $90K;F;3;2;Bachelors Degree;Bronze;Professional;N;3
17;34;350;179;38;60;9.639;M;$110K - $130K;M;1;1;Graduate Degree;Bronze;Professional;N;3
3;4;28;13;10;20;9.640;M;$130K - $150K;F;2;1;High School Degree;Bronze;Professional;Y;3
0;0;0;0;0;0;9.641;S;$50K - $70K;F;4;0;Bachelors Degree;Silver;Professional;N;2
31;59;560;251;62;146;9.642;M;$10K - $30K;M;4;0;Partial High School;Normal;Skilled Manual;N;2
12;23;154;72;20;32;9.643;M;$10K - $30K;M;3;1;Bachelors Degree;Normal;Management;Y;1
31;72;635;314;106;219;9.644;M;$10K - $30K;F;2;1;Partial High School;Normal;Manual;Y;0
4;3;49;22;0;0;9.645;M;$70K - $90K;M;1;1;Bachelors Degree;Silver;Professional;Y;3
0;0;10;4;6;10;9.646;S;$70K - $90K;M;2;0;Bachelors Degree;Normal;Professional;N;2
0;0;0;0;0;0;9.647;M;$10K - $30K;F;2;2;Partial High School;Normal;Manual;N;1
23;44;242;118;28;60;9.648;S;$10K - $30K;F;1;0;Partial High School;Normal;Manual;N;1
2;6;64;29;23;50;9.649;M;$50K - $70K;M;4;2;Partial High School;Bronze;Manual;N;1
7;7;55;21;4;13;9.650;M;$30K - $50K;F;5;2;Partial College;Bronze;Skilled Manual;Y;4
1;3;3;2;2;4;9.651;S;$130K - $150K;F;5;0;Bachelors Degree;Bronze;Management;Y;3
2;6;22;10;2;8;9.652;M;$30K - $50K;F;3;2;Partial College;Bronze;Skilled Manual;N;4
0;0;19;12;0;0;9.653;S;$50K - $70K;M;5;0;Bachelors Degree;Bronze;Professional;Y;2
4;10;47;23;5;15;9.654;M;$30K - $50K;M;5;5;Partial College;Bronze;Professional;Y;3
3;8;9;7;0;0;9.655;S;$30K - $50K;F;1;0;Partial High School;Bronze;Manual;N;1
7;20;56;24;11;33;9.656;M;$50K - $70K;M;2;0;Partial College;Bronze;Skilled Manual;Y;4
0;0;28;14;6;4;9.657;M;$30K - $50K;F;2;2;High School Degree;Bronze;Manual;N;1
15;16;83;49;16;51;9.658;M;$10K - $30K;F;4;2;Bachelors Degree;Golden;Management;N;1
0;0;29;17;4;2;9.659;S;$50K - $70K;F;1;0;Bachelors Degree;Silver;Management;N;2
12;26;153;70;21;54;9.660;S;$30K - $50K;F;0;0;High School Degree;Bronze;Manual;N;3
3;5;55;18;3;6;9.661;S;$10K - $30K;M;3;0;Partial High School;Normal;Manual;Y;0
8;12;166;73;16;32;9.662;S;$50K - $70K;M;3;0;Bachelors Degree;Bronze;Management;N;3
0;0;0;0;0;0;9.663;M;$10K - $30K;M;0;0;Partial High School;Normal;Manual;Y;1
4;6;26;12;1;4;9.664;S;$30K - $50K;F;0;0;High School Degree;Silver;Skilled Manual;N;3
9;21;17;8;3;7;9.665;S;$30K - $50K;M;5;0;High School Degree;Bronze;Manual;N;1
8;22;45;32;12;33;9.666;M;$110K - $130K;F;5;5;Graduate Degree;Normal;Management;N;3
29;50;253;123;22;39;9.667;M;$110K - $130K;M;3;3;High School Degree;Golden;Professional;Y;3
18;46;231;105;22;43;9.668;M;$70K - $90K;F;1;0;Graduate Degree;Bronze;Professional;Y;3
3;11;110;56;7;17;9.669;S;$150K +;M;0;0;Partial High School;Silver;Management;Y;1
4;10;17;7;2;1;9.670;S;$30K - $50K;M;5;0;Partial High School;Bronze;Manual;N;3
19;37;181;88;24;57;9.671;M;$30K - $50K;M;4;1;High School Degree;Golden;Manual;N;2
0;0;0;0;0;0;9.672;M;$50K - $70K;M;4;2;Bachelors Degree;Golden;Professional;Y;3
27;53;332;161;52;121;9.673;S;$30K - $50K;M;2;0;Partial College;Bronze;Professional;Y;1
3;10;11;5;2;6;9.674;S;$70K - $90K;F;1;0;Bachelors Degree;Bronze;Professional;N;2
3;7;101;55;7;6;9.675;M;$10K - $30K;F;3;1;Partial High School;Normal;Skilled Manual;Y;2
3;2;52;28;9;20;9.676;S;$50K - $70K;M;4;0;Bachelors Degree;Bronze;Professional;Y;3
0;0;0;0;0;0;9.677;M;$70K - $90K;F;1;1;Partial High School;Bronze;Management;Y;2
8;23;56;40;12;35;9.678;S;$150K +;F;4;0;High School Degree;Silver;Management;Y;2
3;11;78;27;8;16;9.679;S;$30K - $50K;F;0;0;High School Degree;Bronze;Manual;N;3
6;11;37;22;6;11;9.680;S;$150K +;F;5;0;Bachelors Degree;Silver;Professional;Y;2
0;0;0;0;0;0;9.681;M;$70K - $90K;F;5;5;High School Degree;Golden;Professional;Y;4
7;10;58;34;24;45;9.682;M;$50K - $70K;M;4;3;Bachelors Degree;Golden;Management;N;3
0;0;0;0;0;0;9.683;S;$110K - $130K;M;3;0;Graduate Degree;Bronze;Professional;Y;2
1;1;61;26;5;7;9.684;M;$150K +;M;4;4;Partial High School;Golden;Management;Y;3
9;14;211;100;52;122;9.685;S;$50K - $70K;F;3;0;Bachelors Degree;Bronze;Professional;Y;2
3;3;60;27;4;9;9.686;S;$50K - $70K;M;1;0;Bachelors Degree;Bronze;Management;Y;3
6;14;139;80;19;40;9.687;S;$70K - $90K;M;0;0;High School Degree;Bronze;Professional;Y;1
0;0;47;20;11;15;9.688;M;$50K - $70K;M;2;1;Bachelors Degree;Bronze;Management;N;4
0;0;0;0;0;0;9.689;S;$30K - $50K;M;0;0;High School Degree;Bronze;Skilled Manual;N;2
9;8;44;20;7;12;9.690;S;$10K - $30K;M;3;0;Partial High School;Normal;Manual;Y;1
12;20;116;59;18;34;9.691;M;$50K - $70K;M;3;3;Bachelors Degree;Golden;Professional;Y;4
13;31;122;65;17;40;9.692;S;$30K - $50K;F;3;0;High School Degree;Bronze;Manual;Y;1
0;0;0;0;0;0;9.693;M;$70K - $90K;M;4;1;High School Degree;Normal;Professional;N;2
18;34;130;59;18;30;9.694;S;$130K - $150K;M;1;0;Bachelors Degree;Silver;Management;Y;3
10;17;47;21;3;6;9.695;S;$30K - $50K;F;2;0;High School Degree;Bronze;Manual;N;4
4;2;72;32;12;21;9.696;S;$50K - $70K;M;4;0;Bachelors Degree;Golden;Professional;N;3
0;0;252;118;41;102;9.697;M;$10K - $30K;F;2;2;Partial High School;Normal;Manual;Y;2
15;21;92;49;23;47;9.698;M;$70K - $90K;M;4;4;Bachelors Degree;Golden;Professional;N;2
10;22;31;20;7;21;9.699;M;$10K - $30K;M;4;4;Partial High School;Normal;Skilled Manual;Y;2
0;0;0;0;0;0;9.700;M;$50K - $70K;M;5;3;Bachelors Degree;Golden;Professional;Y;2
0;0;39;18;7;17;9.701;M;$10K - $30K;M;2;2;Partial High School;Normal;Manual;Y;0
0;0;0;0;0;0;9.702;S;$30K - $50K;F;4;0;High School Degree;Bronze;Manual;Y;1
14;14;184;75;32;43;9.703;S;$10K - $30K;M;1;0;Partial High School;Normal;Manual;N;0
6;16;37;25;3;7;9.704;S;$90K - $110K;F;3;0;Graduate Degree;Normal;Management;Y;3
0;0;0;0;0;0;9.705;M;$110K - $130K;F;4;2;Graduate Degree;Normal;Professional;Y;2
11;19;172;75;16;24;9.706;M;$110K - $130K;M;5;0;Partial College;Bronze;Professional;Y;1
0;0;0;0;0;0;9.707;M;$30K - $50K;M;3;1;High School Degree;Bronze;Manual;N;3
0;0;0;0;0;0;9.708;M;$90K - $110K;F;2;1;Partial High School;Golden;Management;Y;4
20;37;159;66;19;45;9.709;M;$110K - $130K;M;2;2;Bachelors Degree;Bronze;Management;Y;1
9;20;88;49;9;24;9.710;S;$10K - $30K;M;3;0;Partial High School;Normal;Manual;Y;2
0;0;0;0;0;0;9.711;M;$30K - $50K;F;2;1;Partial High School;Golden;Manual;Y;3
9;21;62;43;6;10;9.712;M;$50K - $70K;F;4;0;Bachelors Degree;Bronze;Management;Y;2
0;0;0;0;0;0;9.713;S;$30K - $50K;F;1;0;High School Degree;Silver;Manual;Y;1
0;0;0;0;0;0;9.714;M;$10K - $30K;F;2;2;Partial High School;Normal;Skilled Manual;Y;1
17;29;673;332;75;146;9.715;S;$70K - $90K;F;4;0;Bachelors Degree;Bronze;Professional;Y;1
0;0;90;41;7;13;9.716;M;$10K - $30K;M;2;0;Partial High School;Normal;Skilled Manual;Y;2
9;12;229;109;21;48;9.717;M;$50K - $70K;M;4;3;Bachelors Degree;Bronze;Professional;N;3
0;0;0;0;0;0;9.718;M;$50K - $70K;M;4;1;Bachelors Degree;Normal;Professional;Y;3
12;22;210;94;40;83;9.719;S;$30K - $50K;F;5;0;High School Degree;Bronze;Skilled Manual;Y;4
0;0;0;0;0;0;9.720;S;$70K - $90K;F;5;0;Bachelors Degree;Bronze;Professional;N;3
11;10;76;35;5;13;9.721;S;$10K - $30K;F;5;0;Partial High School;Normal;Manual;N;2
0;0;59;26;4;15;9.722;M;$90K - $110K;M;0;0;Partial College;Bronze;Professional;N;4
0;0;20;8;0;0;9.723;M;$90K - $110K;F;2;1;Bachelors Degree;Bronze;Professional;Y;2
0;0;44;19;3;8;9.724;M;$10K - $30K;F;4;4;Partial High School;Normal;Skilled Manual;N;1
19;53;350;160;40;81;9.725;M;$110K - $130K;M;3;2;Partial High School;Bronze;Professional;Y;3
3;2;81;35;21;60;9.726;M;$30K - $50K;M;3;3;Partial College;Golden;Clerical;Y;3
3;2;60;29;13;33;9.727;M;$50K - $70K;M;1;1;Bachelors Degree;Bronze;Management;Y;1
52;102;672;351;101;194;9.728;M;$10K - $30K;M;1;1;Partial High School;Normal;Manual;Y;0
3;6;89;45;15;29;9.729;S;$130K - $150K;M;2;0;Partial High School;Bronze;Professional;Y;3
0;0;0;0;0;0;9.730;M;$30K - $50K;M;1;1;High School Degree;Bronze;Manual;Y;2
0;0;7;3;0;0;9.731;S;$10K - $30K;F;1;0;Partial High School;Bronze;Manual;N;1
0;0;27;13;4;7;9.732;M;$70K - $90K;M;4;4;Bachelors Degree;Golden;Professional;Y;3
13;20;104;49;24;52;9.733;S;$30K - $50K;M;4;0;High School Degree;Bronze;Skilled Manual;N;3
34;61;379;172;47;108;9.734;M;$30K - $50K;F;4;4;Partial College;Golden;Professional;Y;3
0;0;0;0;0;0;9.735;M;$30K - $50K;M;3;0;High School Degree;Bronze;Skilled Manual;N;4
0;0;30;9;0;0;9.736;S;$70K - $90K;M;3;0;Bachelors Degree;Bronze;Professional;N;1
0;0;66;27;4;15;9.737;M;$10K - $30K;F;1;1;Partial High School;Normal;Manual;Y;1
3;6;15;12;2;2;9.738;M;$30K - $50K;F;0;0;High School Degree;Bronze;Manual;Y;2
0;0;5;2;0;0;9.739;M;$10K - $30K;M;1;0;Partial High School;Normal;Skilled Manual;N;2
0;0;0;0;0;0;9.740;M;$30K - $50K;M;3;1;Partial High School;Bronze;Manual;N;2
0;0;0;0;0;0;9.741;S;$110K - $130K;M;0;0;Partial High School;Bronze;Management;N;3
0;0;9;3;1;2;9.742;M;$30K - $50K;F;3;3;High School Degree;Golden;Skilled Manual;Y;3
35;63;427;203;88;183;9.743;M;$50K - $70K;F;4;3;Bachelors Degree;Bronze;Professional;N;3
6;14;87;45;18;55;9.744;S;$30K - $50K;M;3;0;High School Degree;Bronze;Skilled Manual;Y;3
45;91;552;243;99;208;9.745;S;$50K - $70K;M;4;0;Bachelors Degree;Bronze;Professional;Y;1
2;5;89;48;3;7;9.746;S;$30K - $50K;F;2;0;High School Degree;Normal;Manual;N;2
9;18;382;179;44;93;9.747;S;$30K - $50K;M;5;0;High School Degree;Bronze;Skilled Manual;Y;2
9;18;69;37;14;28;9.748;S;$30K - $50K;F;1;0;Partial College;Bronze;Professional;N;1
3;4;117;47;9;23;9.749;M;$50K - $70K;F;5;5;Partial College;Golden;Professional;N;4
2;1;37;14;5;9;9.750;M;$10K - $30K;M;3;3;Partial High School;Normal;Manual;N;1
0;0;46;22;0;0;9.751;M;$50K - $70K;M;3;3;Bachelors Degree;Golden;Management;Y;3
7;17;243;114;13;34;9.752;M;$50K - $70K;F;1;1;Bachelors Degree;Bronze;Professional;Y;2
10;13;124;57;12;33;9.753;S;$110K - $130K;F;4;0;High School Degree;Bronze;Management;Y;2
2;8;135;77;24;63;9.754;M;$30K - $50K;F;2;2;High School Degree;Bronze;Manual;N;4
7;17;62;28;16;40;9.755;M;$110K - $130K;M;2;2;Partial High School;Golden;Management;Y;1
0;0;0;0;0;0;9.756;M;$10K - $30K;F;1;0;Partial High School;Golden;Manual;Y;1
10;17;80;39;13;21;9.757;S;$10K - $30K;F;2;0;Partial High School;Normal;Skilled Manual;N;1
2;5;39;20;6;14;9.758;M;$30K - $50K;F;5;2;High School Degree;Silver;Manual;Y;4
3;2;51;26;0;0;9.759;M;$50K - $70K;F;4;1;Bachelors Degree;Bronze;Management;N;2
8;22;327;151;33;66;9.760;S;$30K - $50K;F;2;0;High School Degree;Silver;Skilled Manual;Y;3
2;3;38;16;2;4;9.761;M;$30K - $50K;F;3;3;High School Degree;Golden;Manual;Y;3
0;0;15;6;3;7;9.762;M;$30K - $50K;M;4;4;Partial College;Golden;Clerical;Y;4
